id,Ad date,Address,Air conditioning,Balcony,Bathrooms,Unnamed: 6,Condition,Floor,Floor area,Furniture,Garage,Garden,Heating,Kitchen,Lift,Monthly charges,Price,Property type,Ref.,Rental income,Rooms,Terrace,Total floors,Zone
eea34fec7dbf47e284aaeffe46341b2a,8/5/2019,"Via Piedicavallo, 28,  Torino",,Yes,1,,buono / abitabile,2,40m²,Partly Furnished,no,Nothing,Communal,Livable,Yes,,78,whole estate,77,,2,,4.0,"Pozzo Strada, Parella"
ac92148797404c03a0bddbeed3b1c18c,8/6/2019,"Via Exilles,  Torino",,Yes,1,,buono / abitabile,1,95m²,Unfurnished,no,Nothing,Communal,Livable,Yes,90 € mensili,159,,TO09317721,,4,,5.0,"Pozzo Strada, Parella"
5a74727e7e0444afa86b7dfdee762a93,11/7/2019,"via Cibrario 68,  Torino",,,1,,buono / abitabile,1,97m²,Unfurnished,no,Nothing,Communal,Livable,Yes,62 € mensili,155,whole estate,Via Cibrario (2557608),,3,,5.0,"Campidoglio, San Donato, Cit Turin"
b9ac03979a2d494c91e3c080635c3abc,21/06/2019,"Via Gioacchino Rossini 23, Torino",,Yes,1,,to be refurbished,1,118m²,Unfurnished,no,Nothing,Communal,Livable,Yes,,185,Residual life estate,rossini,,4,,4.0,"Regio Parco, Vanchiglia, Vanchiglietta"
8a15ba6633054a37bd7689d34e0491bd,25/03/2019,"Via Bonzo,  Torino",,Yes,1,,buono / abitabile,1,53m²,Unfurnished,,,Communal,Small kitchen,,50 € mensili,45,whole estate,,,2,,4.0,"Le Vallette, Lucento, Madonna di Campagna"
8b93bd61dd8d470b9cbc34e3c72e8193,28/06/2019,"Via Santorre di Santarosa 3, Torino",,,1,,buono / abitabile,raised floor,75m²,Unfurnished,no,Nothing,Autonomous,Livable,,50 € mensili,269,whole estate,TO 00897,,3,,2.0,"Cavoretto, Gran Madre"
5fb82ed0e89a4995a33e472edea6e830,12/4/2019,"Via Roma,  Torino",,,1,,excellent/refurbished,2,50m²,Furnished,,,Autonomous,A vista,Yes,60 € mensili,289,whole estate,,Yes,2,,4.0,
83aab4dbbc9848bf8975f10cabe349b2,10/4/2019,"Via Balme 9, Torino",,Yes,1,,buono / abitabile,2,65m²,Unfurnished,no,Nothing,Autonomous,Livable,Yes,,109,whole estate,,,3,,3.0,"Campidoglio, San Donato, Cit Turin"
96f97c9bbae0400aa422c50f4721c644,10/8/2019,"Corso Luigi Einaudi,  Torino",,Yes,2,,buono / abitabile,1,144m²,,,,Communal,Livable,Yes,170 € mensili,330,whole estate,8711,,5,,7.0,"Crocetta, San Secondo"
6c01899078af49d3857cc2291b59a664,23/04/2019,"via della Consolata,  Torino",,,2,,excellent/refurbished,,117m²,,,Shared,Communal,Livable,Yes,,279,whole estate,RG75 (2349376),,4,,,
83963ca2f6e741569df561d462e8a273,2/7/2019,"Via Montemagno,  Torino",,,>3,,to be refurbished,Ground floor,260m²,Unfurnished,,Nothing,Autonomous,Livable,,,483,whole estate,22007683,,>5,,2.0,
20830b72e6ea428ea1dcc3e79446ccdf,9/7/2019,"Strada Provinciale di Lanzo 125, Torino",,,,,,,52m²,,,,,Small kitchen,,,15.375,whole estate,,,2,,,"Barriera di Lanzo, Falchera, Barca, Bertolla"
fa4ebfd2ac6648bba467dd4c1bccab53,15/07/2019,"corso francia,  Torino",,Yes,2,,buono / abitabile,1,109m²,Furnished,no,Shared,Communal,Livable,Yes,120 € mensili,185,whole estate,34,,3,,8.0,"Pozzo Strada, Parella"
2096339985a049bbbcb3da025e8499d4,1/8/2019,"corso Siracusa 55,  Torino",Yes,Yes,1,,excellent/refurbished,2,88m²,Unfurnished,no,Nothing,Autonomous,Kitchenette,Yes,100 € mensili,178,whole estate,Rif. 18/75 (2566368),,3,,7.0,
4a9c75c05b774ba5a0d41b8d877e8ec8,19/06/2019,"Via Lagnasco,  Torino",,Yes,1,,buono / abitabile,raised floor,50m²,Unfurnished,no,Nothing,Communal,Kitchenette,Yes,100 € mensili,67,,40167211,,2,,5.0,"Santa Rita, Mirafiori Nord"
48d6c8c5b78241b292ec4e2233cc57bc,17/05/2019,"Via Michele Kerbaker 3, Torino",,,2,,nuovo / in costruzione,raised floor,160m²,Partly Furnished,1 car,Owner,Autonomous,Kitchenette,,70 € mensili,335,whole estate,,,3,Yes,2.0,Mirafiori Sud
eec6ba6bba864bc4997461d9a34bafce,10/7/2019,Torino,,Yes,2,,nuovo / in costruzione,1,110m²,Unfurnished,,,Communal,Livable,Yes,,275,whole estate,barletta1,,4,Yes,5.0,"Santa Rita, Mirafiori Nord"
58b4d1b0fad34dd0803bcd0e5936e330,13/05/2019,"corso sebastopoli,  Torino",,Yes,2,,excellent/refurbished,2,110m²,Unfurnished,no,Shared,Communal,Livable,Yes,,230,whole estate,40168840,,5,,8.0,"Santa Rita, Mirafiori Nord"
5575497b2c1e49988f47479fe9cdf4b5,22/07/2019,"Via Druento 11, Torino",,,1,,,,54m²,,,,,Small kitchen,,,23.25,whole estate,,,2,,,"Le Vallette, Lucento, Madonna di Campagna"
43e259c42134442a9d456280728ec688,23/07/2019,"piazza Madama Cristina,  Torino",,Yes,,,to be refurbished,1,190m²,,,,Autonomous,,,,420,whole estate,40202982,,>5,Yes,2.0,San Salvario
b2b4caf7878c45278f81aa8447d326fa,8/7/2019,"Via Sospello 10, Torino",,Yes,2,,buono / abitabile,2,76m²,Furnished,,Nothing,Communal,Livable,,75 € mensili,70,whole estate,,Yes,4,,3.0,"Le Vallette, Lucento, Madonna di Campagna"
cc14631d73ae43ddbf394d08bafb857d,23/05/2019,"Corso Peschiera 163, Torino",,Yes,1,,buono / abitabile,4,62m²,Unfurnished,no,Nothing,Communal,Livable,Yes,50 € mensili,120,whole estate,,,2,,4.0,"Borgo San Paolo, Cenisia"
c21215f3638145dbad2bbc6005fa0316,8/5/2019,"Via Belfiore 3, Torino",,Yes,1,,buono / abitabile,2,110m²,Unfurnished,no,Nothing,Communal,Livable,,,215,whole estate,20551173-337,,4,,3.0,San Salvario
f8cc469d08ef449cb1b5780fb63c5e18,31/07/2019,"Via Sassari 11, Torino",,Yes,1,,buono / abitabile,1,39m²,,no,,Autonomous,Livable,,35 € mensili,36.95,,,,2,,,"Aurora, Barriera di Milano, Rebaudengo"
ac3e57b99c064ce29f97cc82c565f5b2,11/5/2019,"Via Pietro Cossa, 115,  Torino",Yes,,1,,,last floor,50m²,Unfurnished,,,Autonomous,Livable,Yes,,92,whole estate,40007805,,1,,5.0,"Pozzo Strada, Parella"
22d28a561d2b4962aa12e3e5b765fd07,19/07/2019,"Corso Svizzera 83, Torino",,Yes,2,,buono / abitabile,8,180m²,Unfurnished,1 car,Nothing,Communal,Livable,Yes,216 € mensili,275,whole estate,20/02 Svizzera 83,,>5,,9.0,"Campidoglio, San Donato, Cit Turin"
407b8eca42ab479ea60b919384421798,25/02/2019,"corso Cairoli  16,  Torino",Yes,Yes,1,,to be refurbished,1,115m²,Unfurnished,no,Nothing,Communal,Livable,Yes,,296,whole estate,Cairoli 115 (2444540),,4,,9.0,
afb03bb6e4f84fb180bdf957a890db9b,12/6/2019,"Via Venaria, 104,  Torino",,Yes,1,,to be refurbished,4,50m²,Partly Furnished,,,,Livable,,,38,whole estate,40051846,,2,,4.0,"Le Vallette, Lucento, Madonna di Campagna"
4274894b676546f18d37ff483469a705,9/5/2019,"Via Don Giovanni Bosco,  Torino",,Yes,1,,buono / abitabile,2,50m²,Unfurnished,no,Nothing,Communal,Small kitchen,,38 € mensili,70,whole estate,35001007-9,,2,,2.0,
a30365a2257f470983bc718dd2e45177,8/8/2019,"via Baltimora,  Torino",Yes,Yes,2,,excellent/refurbished,3,90m²,Unfurnished,no,Nothing,Communal,Small kitchen,Yes,,225,,-2524104,,3,,6.0,
d2bea2e9b4fb4fd29fcdffb44204294f,10/8/2019,"Via Nino Oxilia, 4,  Torino",,Yes,1,,excellent/refurbished,5,90m²,,no,,Communal,,Yes,98 € mensili,107,whole estate,1619,,3,,9.0,"Aurora, Barriera di Milano, Rebaudengo"
f17e1beaaa824c27a0f0ed3acd3eb762,26/06/2019,"strada cartman,  Torino",,Yes,2,,to be refurbished,Ground floor,200m²,,,,Autonomous,Livable,,,170,whole estate,40189227,,>5,,1.0,
6164699025b1442485b6198dc69904b3,11/4/2019,"Strada Vicinale del Cresto 38/2, Torino",,Yes,2,,buono / abitabile,raised floor,210m²,Unfurnished,1 car,Owner,Autonomous,Livable,,,440,whole estate,35001001-186,,5,Yes,2.0,
b159095794904bd1b99425b0f77935df,8/8/2019,"via Pietro Micca,  Torino",Yes,Yes,1,,nuovo / in costruzione,last floor,88m²,,no,Nothing,Autonomous,Livable,Yes,141 € mensili,330,whole estate,gll (2568891),,3,,4.0,
ce26c479fc2f4cc69bb365f1da00785e,17/07/2019,Torino,,Yes,1,,to be refurbished,Ground floor,40m²,Unfurnished,no,Nothing,Autonomous,Kitchenette,,,48,whole estate,0,,2,,3.0,"Pozzo Strada, Parella"
6f3d2999802042a5a021da6d557a6597,24/07/2019,Torino,,Yes,1,,buono / abitabile,2,80m²,Unfurnished,no,Nothing,Autonomous,Livable,,108 € mensili,59,whole estate,2MCle,,3,,3.0,"Le Vallette, Lucento, Madonna di Campagna"
979044d6d5984a9e91ec1ed22054ab02,4/8/2019,"VIA VANCHIGLIA,  Torino",,Yes,1,,nuovo / in costruzione,4,100m²,,,,Autonomous,,Yes,,322,whole estate,190512_id_5536,,3,,6.0,"Regio Parco, Vanchiglia, Vanchiglietta"
041785c474634bc0a7afceed85760c28,9/8/2019,"piazza Solferino,  Torino",,Yes,1,,nuovo / in costruzione,2,90m²,Unfurnished,no,Nothing,Communal,A vista,Yes,,340,whole estate,gll (2569085),,2,,4.0,
adab6768e5584ab89e9536d0520e0582,11/6/2019,"via Cesare Balbo,  Torino",,Yes,1,,buono / abitabile,3,50m²,,no,Nothing,Autonomous,Livable,Yes,,89,,29/19 (2432632),,2,,4.0,
7f0cdcf91a1e4e2880d384c2497ca198,3/6/2019,"Via Santa Teresa,  Torino",,,2,,excellent/refurbished,4,110m²,,,,Communal,Livable,Yes,,460,,00t-4210,,3,,5.0,
d53ddab443f543af9d41b608f228dedb,7/5/2019,"Via San Francesco d'Assisi 35, Torino",,,1,,nuovo / in costruzione,raised floor,39m²,,,,Communal,Livable,Yes,40 € mensili,130,whole estate,111,,1,,5.0,
f6b208cb0c8e4770bc40661121708a7c,25/05/2019,"Via Lucento 146, Torino",,Yes,1,,excellent/refurbished,2,95m²,Unfurnished,1 car,Nothing,Autonomous,Livable,Yes,75 € mensili,145,whole estate,4MCsm,,4,,4.0,"Le Vallette, Lucento, Madonna di Campagna"
e3831b37b5cb4a2386ea8944dac30f22,4/4/2019,"Via Desana 9, Torino",,Yes,1,,buono / abitabile,1,85m²,Unfurnished,,,Communal,Small kitchen,Yes,63 € mensili,129,whole estate,,,3,,5.0,"Aurora, Barriera di Milano, Rebaudengo"
415094bb1ce048928a255041d599435a,3/8/2019,"Via VEZZOLANO, 10,  Torino",,Yes,1,,excellent/refurbished,5,92m²,Partly Furnished,no,Nothing,Communal,Livable,Yes,60 € mensili,239,whole estate,Via Vezzolano: Trilocale ristrutturato! Doppia esposizione,,3,,6.0,"Regio Parco, Vanchiglia, Vanchiglietta"
923f0c5d467d4e4cb2f041daf01dbb19,10/8/2019,"Via Pasteur , 6,  Torino",,Yes,2,,,,160m²,,,Shared,Autonomous,,Yes,,258,,via pasteur c.so francia sub99,,4,Yes,,"Pozzo Strada, Parella"
68ca4c8b1a7649ffb6e2c84bce6b174b,12/12/2018,"Corso Gaetano Salvemini, 41,  Torino",Yes,Yes,2,,buono / abitabile,5,150m²,Unfurnished,1 car,Shared,Communal,Livable,Yes,,285,whole estate,081 .6547,,5,,1.0,"Santa Rita, Mirafiori Nord"
3881f413ef784f5e8b0d3f40616d7a7f,31/05/2019,"Via Valentino Carrera, 140,  Torino",,Yes,2,,excellent/refurbished,4,120m²,Unfurnished,1 car,Shared,Communal,Livable,Yes,,329,whole estate,21986015,,5,Yes,5.0,"Pozzo Strada, Parella"
99a10ce754e7401c8c8b919048fbad60,29/11/2018,"via Ornato 1,  Torino",,Yes,1,,excellent/refurbished,,40m²,Unfurnished,no,Nothing,Communal,Livable,,,125,,Rob (2380297),,3,,,
ab64a7ddf5be4840927a3eb6aeb82de9,1/7/2019,"Via Pio VII 142, Torino",,Yes,1,,,raised floor,100m²,Unfurnished,no,Nothing,Communal,Small kitchen,Yes,900 € mensili,87,whole estate,,,4,,7.0,Mirafiori Sud
08492de7b4b34686ba352e37687d82b3,4/6/2019,"Via Loano 7, Torino",,Yes,1,,buono / abitabile,1,60m²,Furnished,no,Shared,Communal,Small kitchen,Yes,42 € mensili,84,whole estate,40176765,,2,,7.0,Mirafiori Sud
fd102d1714064f30a0356d85d32e2618,2/7/2019,"Via Beinasco 4, Torino",,Yes,1,,buono / abitabile,2,55m²,Unfurnished,no,Nothing,Communal,Livable,,40 € mensili,27,whole estate,VIA BEINASCO,,2,,3.0,"Aurora, Barriera di Milano, Rebaudengo"
480b919d183e4580960896749ebf9ee9,4/8/2019,"VIA BALTIMORA,  Torino",,Yes,1,,nuovo / in costruzione,7,112m²,,,,Communal,,Yes,,227,whole estate,190512_id_5592,,5,,8.0,"Santa Rita, Mirafiori Nord"
09ad7dabaa2048ab818fb76eae054355,11/6/2019,"Via La Thuile,  Torino",,Yes,1,,excellent/refurbished,4,105m²,,,,Communal,Livable,Yes,,197,whole estate,00t-4235,,4,,5.0,"Pozzo Strada, Parella"
9e5860a5622f43739e2a4e2f180acc60,15/01/2019,"via nicola fabrizi 30,  Torino",,Yes,1,,excellent/refurbished,,73m²,Unfurnished,no,Nothing,Autonomous,A vista,Yes,550 € mensili,125,,fab30 (2345718),,3,,4.0,"Campidoglio, San Donato, Cit Turin"
b8651f810b434acca3a3b92f1db7c49d,29/05/2019,"Via Candia 9BIS, Torino",,,1,,excellent/refurbished,Ground floor,31m²,Furnished,no,Nothing,Autonomous,Kitchenette,Yes,40 € mensili,24,whole estate,34221010-11,,1,,3.0,"Aurora, Barriera di Milano, Rebaudengo"
509235219a7b44979214595e17e04012,7/8/2019,"piazza chiaves, 7,  Torino",,Yes,2,,excellent/refurbished,,195m²,,no,,Communal,Livable,Yes,,535,whole estate,GP 137,,5,Yes,,"Regio Parco, Vanchiglia, Vanchiglietta"
3d1f5ba2c30b428f9a630fde843069e5,10/8/2019,"Via Scarlatti, 7,  Torino",,Yes,1,,to be refurbished,,70m²,,no,,None,Livable,,,29,whole estate,14247,,3,,,"Aurora, Barriera di Milano, Rebaudengo"
094f10f995c54c5eb6c1914623801b1b,23/05/2019,"strada Consortile del Lauro,  Torino",,,>3,,to be refurbished,Ground floor,380m²,Unfurnished,2+ cars,Owner,Autonomous,Livable,,,1.080.000,,21693772,,>5,,,
a217afece6e6415dafbb76eba39b7cbc,26/04/2019,"via  ALBENGA 3,  Torino",,Yes,1,,excellent/refurbished,1,55m²,,no,Nothing,Communal,Livable,Yes,38 € mensili,69,whole estate,5555831 (2257233),,2,,6.0,"Lingotto, Nizza Millefonti"
e6de909aaacb49dfa957c52c7b911f99,1/8/2019,"via TRIVERO 8,  Torino",Yes,,>3,,nuovo / in costruzione,multi-level,400m²,Unfurnished,1 car,Owner,Autonomous,A vista,Yes,,690,,12/9 TRIVERO (2312363),,>5,Yes,4.0,"Pozzo Strada, Parella"
35d93489a6c543f3a63a3aa81e13d583,27/06/2019,"via viterbo,  Torino",,Yes,2,,buono / abitabile,Ground floor,250m²,Unfurnished,2+ cars,Nothing,Autonomous,Livable,,,269,whole estate,40158827,,>5,,2.0,"Le Vallette, Lucento, Madonna di Campagna"
8ddd2578939949dc8a95c2943ade5cf8,1/8/2019,"Via Gaetano Casati 1, Torino",,Yes,1,,buono / abitabile,raised floor,65m²,,,Nothing,Communal,Livable,Yes,50 € mensili,99,whole estate,3BLSR,,3,,6.0,"Pozzo Strada, Parella"
413a34ae8fcd467cbbbc35501c00249d,4/8/2019,"VIA LOMBROSO,  Torino",,Yes,2,,nuovo / in costruzione,1,170m²,,,,Communal,,Yes,,536,whole estate,190721_id_6164,,5,,5.0,San Salvario
f78a219148214c3b9dcff4c46705714e,21/06/2019,Torino,,Yes,1,,buono / abitabile,4,70m²,Unfurnished,no,Nothing,Communal,Small kitchen,Yes,70 € mensili,99,whole estate,130,,3,Yes,6.0,"Pozzo Strada, Parella"
e11cf52f93d7435f9057be216ea6ec2f,4/8/2019,"VIA BOBBIO,  Torino",,Yes,2,,nuovo / in costruzione,5,95m²,,,,Communal,,Yes,125 € mensili,300,whole estate,190501_id_5461,,4,,8.0,"Borgo San Paolo, Cenisia"
b1ab53927b25428fb181a5811d6d620e,30/07/2019,"Via Bussoleno 11, Torino",,Yes,1,,to be refurbished,2,65m²,Unfurnished,no,Nothing,Autonomous,Kitchenette,,50 € mensili,59,whole estate,bus59,,3,,3.0,"Borgo San Paolo, Cenisia"
67d636f9eee8492a9fe38648ee8a8ade,10/8/2019,"Via Giaveno, 15,  Torino",,Yes,2,,buono / abitabile,raised floor,105m²,,,Owner,Autonomous,Kitchenette,Yes,,155,whole estate,32351003-106,,3,Yes,4.0,"Aurora, Barriera di Milano, Rebaudengo"
66cd9b6911eb401e85263403e78cc580,31/05/2019,"via MACERATA,  Torino",,Yes,1,,buono / abitabile,last floor,68m²,Partly Furnished,,,Autonomous,A vista,,,70,whole estate,4A (2491929),,3,,3.0,
08ed5ec4f90e4c508610e1f421af59f3,10/8/2019,Torino,,Yes,1,,nuovo / in costruzione,2,60m²,,,,Communal,Livable,Yes,,100,whole estate,32351064-37,,2,,8.0,"Borgo Vittoria, Parco Dora"
dc124104806b4c8d88e6fbd4b4a75872,2/8/2019,"via de marchi, 6,  Torino",,Yes,1,,,,65m²,Unfurnished,no,Nothing,Autonomous,Kitchenette,,50 € mensili,49,whole estate,21998233,,3,,5.0,"Borgo Vittoria, Parco Dora"
bcd1423c451742039e8ac8fdd963c3f6,11/7/2019,"via Saluzzo,  Torino",,,1,,nuovo / in costruzione,Ground floor,70m²,Partly Furnished,no,Owner,Autonomous,Livable,,35 € mensili,148,,RG89 (2455848),,2,,4.0,
bb477399e4054efd8c7ee857e9d783a1,20/07/2019,"Via Onorato Vigliani,  Torino",,Yes,2,,excellent/refurbished,5,130m²,,,Shared,Communal,Kitchenette,Yes,100 € mensili,265,whole estate,40200548,,5,Yes,9.0,
85e4420630eb4223bf97b65f19308485,10/6/2019,"Via Leinì 77, Torino",,Yes,1,,,last floor,85m²,,,,Communal,Livable,,,45,,,,3,,4.0,"Aurora, Barriera di Milano, Rebaudengo"
61eb025526fc4c6292ee53dbfac11ea2,17/05/2019,"via VIA MONTE ROSA 105,  Torino",,Yes,1,,buono / abitabile,1,80m²,Unfurnished,no,Nothing,Communal,Kitchenette,Yes,,82,whole estate,O24 (2349410),,3,,5.0,
70caeb5350854f7b9eb527c2b3737416,26/06/2019,"Corso Trapani 48, Torino",,Yes,2,,excellent/refurbished,9,155m²,Unfurnished,1 car,Nothing,Communal,Livable,Yes,135 € mensili,339,whole estate,40134080,,5,,9.0,"Pozzo Strada, Parella"
22dc9fcfd927408ab0ccaf02bfbc8b7c,14/06/2019,"via Romagnano 1,  Torino",Yes,Yes,1,,excellent/refurbished,3,70m²,,,,Communal,Livable,,,135,whole estate,-2522571,,3,,4.0,
c9371a87cf62400ca6f7b156e83e9e6d,29/05/2019,"Corso Regina Margherita 215, Torino",,Yes,>3,,to be refurbished,5,2800m²,Unfurnished,1 car,Nothing,Communal,Kitchenette,Yes,,1.800.000,,,Yes,,,,"Campidoglio, San Donato, Cit Turin"
501f497fd10848828671f28f7fdaf818,24/07/2019,"via Tintoretto 9,  Torino",,Yes,2,,excellent/refurbished,9,130m²,Unfurnished,1 car,Shared,Autonomous,Livable,Yes,,295,whole estate,13 (2559526),,5,Yes,10.0,
d5f1d8655a854132822083bff0767298,2/7/2019,Torino,,Yes,2,,excellent/refurbished,2,180m²,,2+ cars,Nothing,Autonomous,Livable,Yes,,690,whole estate,00t-4236bis,,>5,,4.0,
04ebe49232c643a2bbc2081fc572e971,6/8/2019,"Via Alberto Viriglio 33, Torino",,Yes,3,,excellent/refurbished,raised floor,78m²,Furnished,no,Nothing,Communal,Livable,,30 € mensili,78,whole estate,Viriglio89.5,,3,,5.0,"Aurora, Barriera di Milano, Rebaudengo"
6c32d4548e1f432ab16e644c984753e7,2/10/2018,"Via Silvestro Lega 4, Torino",,Yes,2,,excellent/refurbished,Ground floor,131m²,Furnished,2+ cars,Owner,Autonomous,Livable,,,260,whole estate,40054503,,4,Yes,2.0,"Aurora, Barriera di Milano, Rebaudengo"
7f3eeb57dc524380b29ba0279ba65562,5/6/2018,"Via Caprie 18, Torino",,Yes,1,,nuovo / in costruzione,2,85m²,Unfurnished,no,Shared,Communal,Kitchenette,Yes,,270,whole estate,,,3,,5.0,"Campidoglio, San Donato, Cit Turin"
3082151eb7cb46de8dcacf1bbd339102,12/6/2019,"Via Balme 45, Torino",,Yes,1,,buono / abitabile,3,110m²,Unfurnished,no,Nothing,Communal,Livable,Yes,80 € mensili,179,whole estate,Bal45,,5,,4.0,"Campidoglio, San Donato, Cit Turin"
e048e03185f44987b5cbeb432b42f97c,1/8/2019,"Corso Enrico Gamba 37, Torino",,Yes,1,,excellent/refurbished,2,87m²,,1 car,Shared,Autonomous,Livable,Yes,83 € mensili,197,whole estate,Gamba197,,4,Yes,6.0,
811474d7382b49f2a7350924e7afe577,2/8/2019,"Corso Grosseto 269, Torino",,Yes,1,,buono / abitabile,4,75m²,Unfurnished,no,Nothing,Communal,Small kitchen,Yes,,68,whole estate,Torino Corso Grosseto,,3,,8.0,"Le Vallette, Lucento, Madonna di Campagna"
4203ef3f3969462fa4dd0ea5f8488fee,2/8/2019,"Via Leinì 82, Torino",,Yes,1,,buono / abitabile,1,80m²,Unfurnished,no,Nothing,Communal,Livable,,80 € mensili,70,whole estate,VIA LEINÌ,,3,,4.0,"Aurora, Barriera di Milano, Rebaudengo"
b7d52950fa8d44bab76e7fb44ff371a6,8/7/2019,"Strada San Mauro 179, Torino",,Yes,1,,buono / abitabile,last floor,99m²,Unfurnished,no,Nothing,Communal,Small kitchen,Yes,65 € mensili,115,whole estate,cel 346/6367798 str s mau,Yes,4,,4.0,"Barriera di Lanzo, Falchera, Barca, Bertolla"
fa5e7fd085eb4a89b47ddf7b36e0098f,24/05/2019,"corso Montegrappa 67,  Torino",,Yes,1,,buono / abitabile,5,75m²,Unfurnished,,Nothing,Communal,Kitchenette,Yes,,115,whole estate,AC09 (2523015),,3,,8.0,
c0e104de532546f3830693ad3e51d5ad,26/02/2019,"corso Cairoli 22,  Torino",,,2,,excellent/refurbished,Ground floor,140m²,Unfurnished,parking space,Owner,Autonomous,Livable,Yes,152 € mensili,640,whole estate,cairoli pt b (2435586),,>5,,2.0,
291df53865c84cde8f50920e51259095,25/05/2019,"Corso Lepanto  4,  Torino",,Yes,1,,excellent/refurbished,2,44m²,Furnished,no,Nothing,Autonomous,Livable,Yes,35 € mensili,79,whole estate,25420 (1056),Yes,2,,5.0,
c62601d86e7a4355b08127f4085b93d1,16/05/2019,"corso orbassano 213,  Torino",,,2,,excellent/refurbished,,110m²,,,,,,,,270,whole estate,-2462820,,4,,,
207d910c77c945b3b1bb6d8ea680d064,22/07/2019,"Corso Vittorio Emanuele II,  Torino",,Yes,2,,excellent/refurbished,5,155m²,Unfurnished,1 car,Nothing,Communal,Livable,Yes,165 € mensili,645,whole estate,501,,4,,6.0,
c55d0e86b9e2492c82fa4d4c7c0a511c,6/6/2019,"Corso Toscana 192, Torino",,Yes,1,,buono / abitabile,1,97m²,,,,Communal,Kitchenette,Yes,,80,whole estate,00250429520/14EGLUtoscanaTOMH,,4,,7.0,"Le Vallette, Lucento, Madonna di Campagna"
a0de068c3ec94fa384bafba5c924b821,29/07/2019,"Piazza Giovanni Toselli,  Torino",,Yes,2,,nuovo / in costruzione,2,143m²,Unfurnished,1 car,Shared,Autonomous,Livable,Yes,,625,whole estate,Borgo Hermada - RA1,,4,Yes,2.0,"Madonna del Pilone, Sassi"
d9d2ea468d864b728f6ae39f3627ef9e,2/8/2019,"corso grosseto,  Torino",,Yes,1,,excellent/refurbished,5,100m²,Unfurnished,no,Nothing,Communal,Livable,Yes,67 € mensili,143,whole estate,40133854,,4,,7.0,"Borgo Vittoria, Parco Dora"
c55f89bd2368467ca25152dbb926b067,23/07/2019,"Via Parenzo 80, Torino",,Yes,1,,,3,50m²,,no,Nothing,Communal,Small kitchen,,,37.9,,,,2,,3.0,"Le Vallette, Lucento, Madonna di Campagna"
eb1721e00b1e4421a9476c2e3fdf1339,4/8/2019,"CORSO VINZAGLIO,  Torino",,Yes,3,,nuovo / in costruzione,4,278m²,,,,Autonomous,,Yes,166 € mensili,846,whole estate,190512_id_5603,,5,,5.0,
fe65a3b48b634ef5930295a3b495827e,20/06/2019,"Via Telemaco Signorini 11, Torino",,Yes,1,,excellent/refurbished,Ground floor,80m²,Unfurnished,1 car,Owner,Autonomous,Livable,,,188,whole estate,SIGNORINI 11 (1103486),,4,,2.0,"Regio Parco, Vanchiglia, Vanchiglietta"
a34493f4911d4bc0989b641cf5fd4fd6,16/05/2019,"Via Santa Teresa,  Torino",,,2,,excellent/refurbished,4,110m²,,,,Communal,Livable,Yes,,Prezzosurichiesta,,00t-4210bis,,3,,5.0,
ec5d5359f5d94e66891a89bd24d14921,2/8/2019,"Corso Casale 311, Torino",,Yes,1,,excellent/refurbished,3,80m²,Unfurnished,1 car,Shared,Autonomous,Livable,Yes,,250,whole estate,40131291,,3,Yes,4.0,"Madonna del Pilone, Sassi"
9e98ed782fdd413bb3de7ed235865c91,17/06/2019,"Via Val della Torre 25, Torino",,Yes,2,,excellent/refurbished,7,105m²,,1 car,Shared,Autonomous,,Yes,110 € mensili,197,whole estate,,,4,Yes,,"Le Vallette, Lucento, Madonna di Campagna"
c7f03b76515b4b689d5ac870f810e503,24/11/2017,Torino,,Yes,2,,nuovo / in costruzione,last floor,140m²,Unfurnished,,Shared,Autonomous,Livable,Yes,1 € mensili,465,whole estate,,,4,Yes,5.0,"Cavoretto, Gran Madre"
ccd42804733c40e6b59d4ddd5a09f3a4,10/7/2019,"Via Avellino, 25,  Torino",,Yes,2,,excellent/refurbished,6,173m²,Unfurnished,1 car,Shared,Communal,Livable,Yes,220 € mensili,350,whole estate,20771028-303,,>5,Yes,7.0,
ecebd89e6ad2437aa2513abaf66fe7cf,24/07/2019,"Via Bene Vagienna 16/BIS, Torino",,Yes,1,,excellent/refurbished,4,80m²,Unfurnished,no,Nothing,Communal,Livable,,70 € mensili,109,whole estate,216  BENE VAGIENNA 16/BIS,,3,,4.0,"Santa Rita, Mirafiori Nord"
aa5c16d5a1bd449cb96072a11ea90222,16/05/2019,Torino,,Yes,1,,excellent/refurbished,last floor,90m²,Unfurnished,2+ cars,Nothing,Communal,Kitchenette,Yes,100 € mensili,258,whole estate,731,,4,,8.0,
ecf8cbbf36a7483083e9816f6bb81234,5/8/2019,"Corso Principe Oddone 50, Torino",,Yes,3,,excellent/refurbished,3,200m²,,no,Shared,Autonomous,Livable,Yes,,275,whole estate,,,4,,3.0,"Aurora, Barriera di Milano, Rebaudengo"
